hour,day_of_week,temperature,humidity,occupancy,building_type,is_holiday,previous_usage,energy_usage
23,2,28.274316435780708,52.667951424945564,264,Admin,0,12.525450880759845,101.63631882128955
19,5,32.296952489099255,47.06554019277413,169,Academic,1,22.12038752657246,96.47783351283859
22,0,26.52996119433811,68.84131327532236,269,Academic,0,22.590651120897757,101.22475206890616
12,3,24.06985862798383,54.62415400131485,219,Lab,0,26.864449429173472,119.13734453872227
4,2,33.67523280934846,45.28569498982101,39,Library,1,11.441503794842845,56.80198939711663
20,4,27.870809276419333,46.21280042136244,288,Hostel,0,13.341225424670867,106.86111728090256
8,1,27.04187042171291,52.30702377669143,78,Academic,0,14.702753875673183,55.771140802516655
21,0,30.96062312372674,70.8167661201839,238,Admin,0,13.184834107948804,114.36406974353228
5,2,17.31834144182008,61.474389790877005,59,Hostel,0,15.367391181123617,54.08457948799166
4,2,30.370674005915486,42.49911433086828,236,Lab,0,25.621134214540472,107.96504998333019
9,0,30.05458066796517,82.52077336744281,75,Admin,0,8.451054419066804,66.4440152220526
7,4,21.105417256413336,41.3893021661836,38,Library,0,13.543156229822786,57.911977144820014
6,4,18.293134355086615,43.94007923470323,198,Hostel,1,9.130415901730103,51.78582545648591
6,3,25.178192232194203,72.50540035950668,104,Lab,0,25.845716133292502,77.33086780974395
5,6,28.91486680152631,77.46341211320566,69,Academic,0,29.504719962687833,82.83454415474728
20,5,29.424355087054217,60.30335172485704,281,Library,0,15.69373509396499,116.87174101412022
19,4,36.52023239910959,35.64081643355512,57,Admin,0,10.739614652244509,39.87429702094278
2,3,28.917097295106014,56.453471777917485,178,Hostel,0,14.650725842275198,81.97519736413821
18,5,21.005866699192175,34.494046074995495,221,Lab,0,22.548653359736416,97.72843177766065
21,2,26.74514277985001,92.27117568543896,143,Hostel,0,10.65232507118806,79.50380570582831
14,0,21.506783025055583,59.30751916211042,26,Library,0,14.143224652740088,40.12792356015442
3,4,27.104482231836748,67.02241281444303,160,Academic,0,22.65506350633559,58.987186600056276
11,3,35.04455378741463,49.44586641426347,150,Academic,0,21.0007164576126,64.74742027914637
5,2,30.296214031896554,82.08500761910949,172,Library,0,15.521984458611819,66.21953620164632
18,4,24.396076015950058,47.46282113959389,210,Admin,1,14.24659580804801,78.51944925805022
3,1,30.961703849106954,42.11765954790222,21,Hostel,0,19.125856349738154,47.81722534482478
14,6,24.111089181478004,59.57327361076559,297,Admin,0,14.208511032584923,95.72751902093377
8,2,14.182779181956,68.20096578712844,32,Lab,0,22.946182888189156,60.42047659859496
4,4,21.83258045039937,86.93042189578951,108,Admin,0,6.349946033109777,43.40389366407779
12,2,30.29220200926649,79.21446787284721,46,Library,1,10.766879886040567,48.3125213886977
22,0,31.861680201471547,72.92627334450974,95,Academic,0,22.607074471213075,90.06843567604038
17,0,36.58823843340403,44.721996545671395,124,Library,0,13.726607543622787,69.18885221442
4,6,29.705898145016782,44.40489433351003,294,Library,0,18.455131294681472,107.24346688965382
15,0,34.73579646704302,41.83230432970367,24,Hostel,0,12.635657036228729,53.001084619585
18,5,31.15046579065752,52.7401915211268,81,Library,0,17.164159986405544,63.98702466552066
13,1,32.68701355236016,26.300882236051148,57,Lab,0,28.10323601341629,59.58254115366995
15,0,33.508602432945395,75.48186841748497,25,Hostel,0,11.651489599689937,50.10495922593637
14,1,30.435085782101403,39.63119960281772,296,Hostel,0,16.468327895645306,97.25517686633559
21,0,33.37424360840318,37.77852198889754,43,Admin,0,10.020800037806339,56.54541895576132
3,5,24.50723475308641,48.91252334018898,84,Library,1,13.893979969792124,65.040982356992
6,2,15.866910198844002,34.86425452807575,21,Admin,0,14.463283689697672,34.56601277353297
15,4,31.253698520465793,64.66435889653691,225,Admin,0,13.896282698889937,90.82625479002739
23,4,29.873892654293364,40.50966554360771,36,Hostel,0,15.380028999383143,61.461801229522834
21,0,23.62363950712499,62.52203911304888,100,Admin,1,8.69167401879304,48.74791191573601
20,4,21.687737991676695,68.87321339293378,141,Admin,1,10.847789799615477,67.9576002592638
21,0,28.653374499463098,46.75963852485927,3,Hostel,0,16.067100892225618,32.99754828203612
20,0,31.584609761927553,44.238203913371834,23,Hostel,0,20.85117607035516,70.21913538945384
7,6,30.599550361682926,42.9674971755721,190,Academic,0,25.433492313704555,109.9878217568652
16,3,22.901773321274803,38.76670390484017,268,Library,0,14.596210113340666,95.2409395745109
15,3,24.023081603146473,48.694637823639475,26,Academic,0,18.02266273898461,44.292355124724445
22,6,31.347426775873586,56.010709036316044,80,Hostel,1,19.189803875141084,73.4050778781007
9,3,28.363430625318504,34.25475991912474,120,Lab,0,27.802081339380056,74.38863735424566
9,1,33.30076957372876,45.37011016073283,68,Admin,1,10.59655924905787,44.16269940529092
1,3,26.38364030142366,57.366649050199165,71,Admin,0,12.380043900402205,42.73991162059908
8,0,31.69762400402147,55.520138872071556,245,Hostel,1,10.251923980804364,78.22193256058723
16,5,27.801750869852405,20.0,245,Admin,0,15.026968475583004,92.0730207651041
10,5,24.385993814510137,64.50447742186216,252,Academic,0,24.19953354999808,109.80491900665415
9,2,32.64081416755058,73.57674411372801,72,Admin,1,16.620236915717793,61.122852249662174
21,3,23.03719542303579,46.410378463949705,273,Lab,0,29.377458630613926,134.72747098471032
16,5,28.370759479655554,28.97638785022951,15,Library,0,15.038809854578817,48.87054123983228
3,3,28.88743207738907,43.534184532167735,178,Academic,0,22.68243592824903,79.20271963407977
15,2,27.398556442481016,43.09177682202519,39,Library,0,20.382212163691435,57.321782312893184
19,5,32.95399750062682,72.99783003282877,38,Library,0,18.835270449541806,61.729926249269546
14,0,30.863076960284136,38.59527949959233,55,Lab,0,28.55978506798702,75.12566726514667
20,1,30.267142446111748,49.62948185864853,232,Lab,0,26.573734608197665,120.40018074095643
4,6,28.342315321858646,80.17354840574922,53,Lab,0,23.282405655107667,47.72920086592824
5,6,37.28163856681243,57.41470840565983,171,Lab,0,31.565975320574807,106.2960213011684
16,6,35.323336294409,57.933961430516476,188,Academic,1,19.890043057986407,94.918529995511
0,3,32.597145579192265,53.48204542567581,42,Lab,0,29.642608537816535,78.98178919966327
18,5,31.775513653966982,69.66529980434967,3,Academic,0,27.434018229228542,78.33356307041376
3,5,24.98870911358977,61.060767117179594,260,Admin,0,14.725275640914099,87.78383314512223
16,2,27.754603978865905,82.80314517987779,57,Library,1,19.524713381978156,73.61142793091616
8,0,31.179104515738093,84.4399614686371,36,Admin,0,9.193162332097984,48.89307366788571
23,4,33.25790522713247,59.705752810379956,234,Admin,0,9.817785651418543,91.61705526061297
1,5,32.46023901713637,54.44161149228829,264,Hostel,0,17.794922275547044,81.26078466828619
7,1,30.904811473618008,57.45431196662478,14,Admin,0,10.351251021213052,47.74848029708045
14,2,38.00312966107167,46.50354777548177,87,Admin,0,7.975907035658379,53.378489742991995
6,5,27.322059284855833,57.0061740048201,98,Hostel,0,9.01763630348464,47.50327803484343
5,5,33.06594902255195,33.36860038493919,104,Admin,0,11.35006240045716,42.011935564279405
0,2,32.45720023367082,44.31889350921438,216,Hostel,0,13.31210625938586,52.895647640088185
14,2,30.220329889616803,66.79730429693056,190,Academic,1,22.993633155805718,114.25909910148995
22,3,30.40250116567829,63.07081564652277,214,Library,0,13.0326262209527,91.84532670136701
6,5,30.30172402412822,53.09064685388365,197,Lab,0,30.132352403099212,95.9282002428778
16,4,24.458818404176583,61.28339813726136,104,Admin,0,8.362156922292161,42.20245946683096
1,1,30.004305057334133,77.59234921229452,26,Academic,1,16.442105844685916,44.33703547294702
8,0,31.74140323574299,49.21578584686382,181,Library,0,16.415370552578143,87.34739262308176
8,0,29.609682220948187,33.47197185772892,82,Academic,0,20.159418284171135,69.18093987314889
12,4,18.789586211956056,64.40808845747225,158,Hostel,0,15.738994321415378,80.10579668846195
5,2,20.069155665295668,63.04382720599122,229,Academic,0,16.47303501722787,76.46082479349765
5,2,23.9088400824883,66.39544186659425,234,Admin,0,13.059198358486276,80.91256445893193
19,2,27.440363747974796,37.041704039086284,287,Admin,0,6.9655278525320625,90.5554348746142
19,5,24.177265474462445,32.49637912476011,17,Lab,0,19.414461933800766,56.9573104735707
20,2,31.22956007709601,58.97409092353363,283,Lab,0,31.484063753883824,139.5509721312149
2,2,33.95999457766141,57.92419338041802,70,Admin,0,15.139662504181356,69.42690111773268
16,5,34.668348705739774,49.642336989277965,214,Academic,0,19.98880439104098,98.25166140833613
16,5,29.684056361937323,76.7011260552678,116,Admin,0,5.932243865882015,50.82477593687832
11,4,33.42080508477433,54.851646561876485,99,Academic,0,18.62580937993733,54.222096718336935
15,3,25.187241131906333,73.46533076035838,87,Admin,0,13.346256140306178,61.58058786162672
14,5,27.24173163982898,68.17327909952775,152,Library,0,14.619328789247941,67.72199652223186
12,1,22.165059089296683,38.65145756654701,294,Academic,0,24.683750640444778,116.6263687962091
22,2,34.03449674485866,41.696019871525735,176,Hostel,0,15.887691297452898,88.05790353312317
0,3,37.82972926003275,35.76682145456549,131,Hostel,0,11.230520954884849,73.60656655888964
16,0,26.257011417325856,61.468920567100525,121,Lab,0,21.21252006954063,85.1810298748861
2,4,17.149195307199225,56.47161662411854,210,Library,0,18.623906047802247,86.28370895228699
14,3,23.222990674467237,75.25140885017854,67,Hostel,0,16.523086227296318,53.12401021208106
3,5,24.74913863956921,63.926240389350085,56,Admin,0,14.268191635478885,33.59794816628804
3,2,21.368986053181548,35.53057515301897,12,Hostel,0,19.056041798655407,53.192493876553904
17,2,22.84846174713327,48.069107938325395,192,Admin,1,13.373009401761273,90.68613802474415
16,2,29.023091127952306,23.343452704283596,62,Library,0,16.28146318969256,52.55582793574772
18,3,31.298612346938853,59.40059266853847,152,Lab,0,28.2933919793214,82.83035561752972
10,2,17.67804517985578,96.86122514348094,22,Hostel,1,17.704349696297736,64.55472164439368
19,5,25.33919243259275,56.962274098826576,29,Lab,0,28.062270304889186,87.5734038340014
2,3,28.188381023542938,58.0177805409616,188,Library,0,16.0943186070696,75.83223374958973
7,2,22.666162226576695,54.740237765822336,108,Academic,0,22.904827863453047,82.41930666829332
13,0,29.18092077648945,60.3377741372642,59,Library,0,16.28846542501047,57.11046460670714
0,0,27.41085141203373,52.656484092204394,65,Library,0,14.536232381055152,50.46370030011146
13,1,25.75704689274969,64.2678312063483,165,Library,1,16.36440930045499,61.940078757930756
1,2,23.677541941216813,43.41374121500334,140,Academic,0,19.04271876247391,80.72899362534976
22,2,29.36703894875197,44.035368348009435,51,Academic,0,19.742455570127298,46.49698653245537
3,3,24.18256187643187,35.612803036135176,179,Library,0,13.46171585072501,85.52315604722281
23,3,19.334931057543304,54.51210775134897,31,Academic,1,22.997047340007956,81.67597545029554
18,6,28.11049661775468,38.412649510020394,213,Admin,1,12.641467871715381,57.29115242298242
5,2,21.804883698450684,76.78804583985725,264,Library,0,18.13158195545154,112.28725091897844
0,1,19.76901849810646,48.53589088309286,16,Hostel,0,15.446855578054945,34.76695849282411
16,2,28.647610391349428,25.46476655768034,125,Admin,0,9.293525003965382,62.30353528860094
7,5,27.18545421857009,37.96861689137013,81,Library,0,19.969535280394,47.50154168295255
18,3,23.66831691406069,57.02565029445564,39,Hostel,0,13.324450496734483,46.36388551799916
20,2,29.144701219481384,64.78532393602882,103,Hostel,0,12.91659661859881,53.38591643354974
0,3,30.11966155806774,60.308910335902084,218,Lab,1,26.64345385417164,95.73915654217471
4,2,29.199142689617865,42.66490548778835,181,Lab,0,26.70208271570435,108.5016945039481
15,4,29.017623776074355,46.431556900971145,155,Hostel,1,21.80202121766245,94.54297562809329
5,3,19.973084864700972,44.674895661270924,177,Library,1,17.789471027925256,83.24840927277673
7,1,34.46618526174804,63.499527055226366,17,Library,0,14.543317605082688,40.01374890038521
12,4,30.78735264045935,56.744427026714064,140,Library,0,21.694171776269553,74.54853190962082
15,5,23.246045407336123,48.28895266280446,160,Library,0,11.109485993869164,51.47328086097475
2,2,27.941209708030595,45.10810331720668,213,Hostel,1,12.553975443866623,82.10414243080152
18,6,28.89145470562829,47.15589960258556,221,Academic,0,18.332985547385398,113.44887332757239
11,5,27.803300220363194,55.12729511067381,261,Academic,0,19.98715670429908,116.09227899085933
15,3,36.96530495905241,75.11232422902185,44,Library,1,17.03859213619832,60.76558107508461
10,4,18.27374151519375,57.79895112590414,186,Lab,0,27.30701020159594,104.3559292101247
9,5,20.619012796470454,49.95091644950345,240,Hostel,0,15.251566918330983,89.0324367605077
19,1,16.50532080418641,48.78199088947669,224,Academic,0,21.889712774948542,106.05892855611698
3,6,28.399380271351127,80.52841656122934,47,Hostel,0,13.8193688311768,65.62270915820139
11,3,30.720074691532066,67.37089569859633,110,Lab,1,29.86875713351548,87.560359759082
22,4,29.807995170727512,69.6806666676101,82,Hostel,0,9.164173200209724,51.7327091571121
1,5,26.554378516077495,66.21085537889633,103,Lab,0,18.343082446331742,65.33067783831264
23,4,30.032701468759903,54.250890785773684,73,Lab,0,28.222227541312236,87.53974257740956
21,4,26.51775242700971,72.96678906920863,54,Admin,0,11.006375759055674,60.34483455585142
18,5,31.703628414913208,32.98280061251617,1,Lab,0,31.151997953495666,73.06528233437278
4,0,33.536471286928055,78.26411949020438,241,Admin,0,15.127943426902718,82.24506626138711
7,2,23.34405983773229,66.13208385070948,257,Lab,0,27.76644231429051,106.7639341139139
6,3,26.561812694814936,62.288500092805656,9,Lab,0,24.539749062826818,49.054687850230614
13,3,27.371673073637393,43.64520513717865,75,Hostel,0,16.027512747562056,57.04698676164437
23,6,35.12716639764816,68.96438708222324,257,Admin,0,10.810774081931077,106.8887555968509
22,6,23.932789719972714,72.17570792398556,120,Academic,0,20.17891785246546,83.86915558293879
2,6,33.488314057983004,44.433866276584794,214,Academic,1,19.021123724828207,92.4554203444593
17,3,20.66970164800865,44.89033503489897,244,Hostel,0,14.777441287325464,79.31401722268305
15,4,34.217728005489036,39.4958671458483,179,Academic,0,19.24731154458404,74.65792451845886
22,6,32.259417046885225,63.21984233988371,299,Academic,0,23.002054366212327,123.086627826606
18,5,27.2217123085505,53.52764263279154,289,Lab,0,27.358072208311405,138.81963101659946
18,2,32.58336855923592,86.83725116030632,72,Library,0,14.472444482290559,72.01577652596285
17,1,25.495297314017094,31.98864745073598,208,Library,1,14.657757371560399,76.19843078651286
19,3,23.38593525008783,41.940712936725696,240,Academic,0,16.189921444109387,115.90699315593274
15,5,36.53231227873404,55.180383771879136,172,Hostel,0,8.143152852718883,50.29524345208422
7,2,25.294094227332696,64.9751704364897,4,Hostel,0,16.79833883718622,43.87339093174849
0,2,31.385011986568678,64.29617784042088,216,Admin,0,10.931531529198384,76.46968106349716
16,0,33.54420709535853,56.26744891384983,213,Hostel,0,10.347976446331984,79.72059154860192
11,5,32.03166009529465,60.28588543117611,37,Hostel,0,15.333315557921711,56.79469417858597
20,3,30.99635835436375,56.77650469093448,60,Lab,1,23.835625405383396,75.7072514973726
10,6,31.40088040031638,70.7404839552647,94,Lab,0,25.79209360327448,69.02871688859483
4,4,33.287265697170966,46.65617553785165,232,Academic,0,16.123379582524073,86.3513626076589
11,6,29.58860867506467,48.35513650839201,276,Hostel,0,15.947244214543467,99.97886600191082
16,2,27.801789610525432,65.34149472647286,35,Library,1,16.264165218297794,63.386527237094455
5,2,21.15529721648403,78.58509814561779,0,Hostel,0,15.49920480369273,54.12947019907885
0,1,29.59063431186848,45.48627303395967,149,Hostel,0,12.716978825496728,53.746407280482686
4,6,33.14169188478941,58.61773832729134,214,Academic,0,20.741380463657002,108.43830318808631
13,0,22.496389001682545,49.323595081303715,45,Library,0,11.633896030005477,40.35101861834575
4,2,26.854716389291553,63.32148683638492,64,Academic,1,26.823535328136497,64.31886538968477
21,2,30.12686553399494,30.380876902064685,5,Hostel,0,15.244259631013593,42.33271491802455
23,4,35.56182898685635,49.81414489764955,80,Library,0,21.122480479735515,55.3208592991188
0,4,22.207154212268346,46.38686544367324,188,Hostel,0,13.201687322663412,64.47822584831121
